,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
5380,8207,12/1/2016 21:50,5,1,2598,1,10,1,0,1.1,2.424413,5.877778,220.40117,7,0,7,1,0,0,0,7,0,,1.76,0,65,2.54951,2.745626,8.062258,0.830616,1.800937,4.624687,15.5,6.670832,44.5,43.037626,30,12,18,0.428571,12,12.5,13,30,1,0.04,5,0.5,2803,16.742162,1.791883,52.943366,0.385011,1.556479,3.567801,1.954395,0.841125,0.707492,43.037626,3.7827,1.51308,2.26962,0.428571,1.51308,1.576125,1.63917,3.7827,0.12609,0.04,0.63045,0.063045,44.564023,2.111019,1.791883,6.675629,0.385011,1.556479,3.567801,87.4,2.01108,4.044444,2.301007,90,83,7,0.040462,86,88,89,90,3,0.017143,1.52,1,76424,87.420821,1.029503,276.44891,0.614385,-0.926177,3.333776,0,3,2,21,26
5381,8208,12/1/2016 22:00,5,1,2598,2,10,1,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,#NAME?,2.666667,8.111111,13.8,4.315347,18.622222,31.270633,26,12,14,0.368421,12,12.5,13,26,1,0.04,2.44,0.5,2072,14.394443,1.806253,45.519227,#NAME?,2.600996,7.905896,1.740042,0.544122,0.296069,31.270633,3.27834,1.51308,1.76526,0.368421,1.51308,1.576125,1.63917,3.27834,0.12609,0.04,0.30766,0.063045,32.942082,1.814995,1.806253,5.739519,#NAME?,2.600996,7.905896,88.2,2.149935,4.622222,2.437568,92,86,6,0.033708,86,88,89,92,3,0.017143,1.8,1.5,77834,88.22358,1.042805,278.987455,#NAME?,0.506319,1.997226,0,3,2,22,26
5382,8210,12/1/2016 22:20,5,1,2598,4,10,1,0,1.7,5.375872,28.9,316.227766,17,0,17,1,0,0,0,17,0,,3.06,0,289,5.375872,3.162278,17,0.793243,2.666667,8.111111,14.1,5.606544,31.433333,39.762722,30,12,18,0.428571,12,12,13,30,1,0.04,3.18,0,2271,15.069837,1.990731,47.65501,1.389933,2.631837,8.001006,1.777869,0.706929,0.499749,39.762722,3.7827,1.51308,2.26962,0.428571,1.51308,1.51308,1.63917,3.7827,0.12609,0.04,0.400966,0,36.105921,1.900156,1.990731,6.00882,1.389933,2.631837,8.001006,83.9,3.900142,15.211111,4.648561,90,78,12,0.071429,81,83.5,87,90,6,0.035714,3.1,3,70529,83.981546,1.071664,265.572965,-0.81027,0.185734,1.964835,0,3,2,22,26
5383,8215,12/1/2016 23:10,5,1,2598,9,10,1,0,14.6,24.436766,597.155556,167.375113,65,0,65,1,0,0,40,65,40,1,20.44,0,7506,27.39708,2.372516,86.637174,#NAME?,1.131889,2.656284,19.3,12.658331,160.233333,65.587205,42,10,32,0.615385,10,13,34,42,24,0.545455,10.82,3,5167,22.731036,1.847694,71.881847,#NAME?,0.922682,2.019595,2.433537,1.596089,2.5475,65.587205,5.29578,1.2609,4.03488,0.615385,1.2609,1.63917,4.28706,5.29578,3.02616,0.545455,1.364294,0.37827,82.148521,2.866156,1.847694,9.063582,#NAME?,0.922682,2.019595,77.3,7.439385,55.344444,9.624042,96,72,24,0.142857,73,74.5,77,96,4,0.026667,5.08,2,60251,77.621518,1.23677,245.460791,#NAME?,1.813859,5.098121,0,3,2,23,26
5384,8216,12/1/2016 23:20,5,1,2598,10,10,1,0,3.2,5.769652,33.288889,180.301638,17,0,17,1,0,0,7,17,7,1,4.48,0,402,6.340347,2.681241,20.049938,#NAME?,1.563624,4.204622,25.2,13.636552,185.955556,54.113302,42,12,30,0.555556,12,24,37,42,25,0.510204,12.8,12,8024,28.326666,1.482702,89.576783,0.426116,0.059848,1.089777,3.177468,1.719433,2.956449,54.113302,5.29578,1.51308,3.7827,0.555556,1.51308,3.02616,4.66533,5.29578,3.15225,0.510204,1.613952,1.51308,127.571073,3.571709,1.482702,11.294737,0.426116,0.059848,1.089777,94.1,11.189777,125.211111,11.891368,108,78,30,0.16129,86,92,105,108,19,0.099476,9.9,11,89675,94.696885,1.140481,299.457843,-0.42933,0.011446,1.401623,0,3,2,23,26
5385,8224,12/2/2016 0:50,6,1,2599,6,10,1,1,36.714286,21.883893,478.904762,59.605934,62,1,61,0.968254,22.25,35,56,62,33.75,0.43131,16.530612,17,12309,41.933621,1.478527,110.945933,#NAME?,-0.408726,2.048513,43.142857,8.706866,75.809524,20.181479,56,34,22,0.244444,34.5,44,49.5,56,15,0.178571,7.265306,8,13484,43.889472,1.275932,116.120627,3.482054,0.182742,1.579095,5.439883,1.097849,1.205272,20.181479,7.06104,4.28706,2.77398,0.244444,4.350105,5.54796,6.241455,7.06104,1.89135,0.178571,0.916082,1.00872,214.37791,5.534023,1.275932,14.64165,3.482054,0.182742,1.579095,102.571429,15.841477,250.952381,15.444337,121,83,38,0.186275,86.5,105,117.25,121,30.75,0.15092,13.346939,14,75152,103.614671,1.167788,274.138651,2.204827,-0.135239,1.442474,0,4,3,0,26
5386,8228,12/2/2016 1:30,6,1,2599,10,10,1,0,3.2,8.230026,67.733333,257.188323,26,0,26,1,0,0,0,26,0,,5.12,0,712,8.438009,3.081296,26.683328,#NAME?,2.439751,7.296154,15.6,8.527081,72.711111,54.660776,36,10,26,0.565217,11,12.5,13,36,2,0.083333,6.16,1,3088,17.572706,2.048632,55.569776,#NAME?,1.703875,4.384823,1.967004,1.07518,1.156011,54.660776,4.53924,1.2609,3.27834,0.565217,1.38699,1.576125,1.63917,4.53924,0.25218,0.083333,0.776714,0.12609,49.095149,2.215743,2.048632,7.006793,#NAME?,1.703875,4.384823,80,8.806563,77.555556,11.008204,97,71,26,0.154762,76,77,82,97,6,0.037975,6.6,3,64698,80.435067,1.205942,254.358015,#NAME?,1.038148,2.783023,0,4,3,1,26
5387,8229,12/2/2016 1:40,6,1,2599,11,10,1,0,2.8,8.854377,78.4,316.227766,28,0,28,1,0,0,0,28,0,,5.04,0,784,8.854377,3.162278,28,#NAME?,2.666667,8.111111,13.4,8.694826,75.6,64.886762,38,10,28,0.583333,10,10,12,38,2,0.090909,4.92,0,2476,15.735311,2.414951,49.759421,#NAME?,2.609036,7.928212,1.689606,1.096331,1.201941,64.886762,4.79142,1.2609,3.53052,0.583333,1.2609,1.2609,1.51308,4.79142,0.25218,0.090909,0.620363,0,39.365152,1.984065,2.414951,6.274165,#NAME?,2.609036,7.928212,72.7,7.81807,61.122222,10.753879,89,61,28,0.186667,67,71,76,89,9,0.062937,5.84,4,53403,73.077356,1.217888,231.090891,#NAME?,0.678026,3.122749,0,4,3,1,26
5388,8230,12/2/2016 12:26,6,1,2606,1,10,1,1,37.4,52.755621,2783.155556,141.05781,121,0,121,1,0,0,95,121,95,1,44.88,0,39036,62.478796,1.936657,197.575302,#NAME?,0.770484,1.780927,42.3,22.410563,502.233333,52.980054,68,15,53,0.638554,15,43.5,66,68,51,0.62963,19.1,23.5,22413,47.34237,1.436345,149.709719,1.540492,-0.117163,1.435023,5.333607,2.825748,7.984851,52.980054,8.57412,1.89135,6.68277,0.638554,1.89135,5.484915,8.32194,8.57412,6.43059,0.62963,2.408319,2.963115,356.337296,5.969399,1.436345,18.876898,1.540492,-0.117163,1.435023,107.8,9.211104,84.844444,8.544624,120,97,23,0.105991,99,106.5,116,120,17,0.07907,8.4,8.5,116972,108.153594,1.109533,342.011696,0.383526,0.107939,1.244363,0,4,1,12,26
5389,8231,12/2/2016 12:36,6,1,2606,2,10,1,0,6,18.973666,360,316.227766,60,0,60,1,0,0,0,60,0,,10.8,0,3600,18.973666,3.162278,60,0.793243,2.666667,8.111111,15.1,9.666092,93.433333,64.013854,42,10,32,0.615385,10,13,15,42,5,0.2,5.38,2.5,3121,17.666352,2.377401,55.865911,0.759015,2.451883,7.444015,1.903959,1.218798,1.485467,64.013854,5.29578,1.2609,4.03488,0.615385,1.2609,1.63917,1.89135,5.29578,0.63045,0.2,0.678364,0.315225,49.619806,2.22755,2.377401,7.044133,0.759015,2.451883,7.444015,78.5,11.62612,135.166667,14.810344,98,67,31,0.187879,68,75,91,98,23,0.144654,9.6,7,62839,79.271054,1.236265,250.677083,#NAME?,0.573509,1.770556,0,4,1,12,26
5390,8233,12/2/2016 12:56,6,1,2606,4,10,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,12.8,4.077036,16.622222,31.851843,24,10,14,0.411765,11,11,13,24,2,0.083333,2.36,0.5,1788,13.371612,1.794847,42.284749,#NAME?,2.339753,7.081787,1.613952,0.514073,0.264272,31.851843,3.02616,1.2609,1.76526,0.411765,1.38699,1.38699,1.63917,3.02616,0.25218,0.083333,0.297572,0.063045,28.426854,1.686027,1.794847,5.331684,#NAME?,2.339753,7.081787,72.7,4.321779,18.677778,5.944676,81,66,15,0.102041,71,71.5,74,81,3,0.02069,3.24,2.5,53021,72.81552,1.1124,230.262893,0.467993,0.520248,2.749142,0,4,1,12,26
5391,8235,12/2/2016 13:16,6,1,2606,6,10,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,#NAME?,2.666667,8.111111,13.2,6.696599,44.844444,50.731814,32,10,22,0.52381,10,11,13,32,3,0.130435,3.76,1,2146,14.649232,2.184415,46.324939,#NAME?,2.536517,7.693894,1.664388,0.844374,0.712968,50.731814,4.03488,1.2609,2.77398,0.52381,1.2609,1.38699,1.63917,4.03488,0.37827,0.130435,0.474098,0.12609,34.118585,1.847122,2.184415,5.841112,#NAME?,2.536517,7.693894,71.7,4.24395,18.011111,5.919038,80,66,14,0.09589,69,72,74,80,5,0.034965,3.16,2.5,51571,71.812951,1.114005,227.092492,0.586391,0.348063,2.689856,0,4,1,13,26
5392,8236,12/3/2016 2:25,7,0,2617,1,10,1,0,10.4,13.615351,185.377778,130.916835,35,0,35,1,0,2,23,35,23,1,11.68,2,2750,16.583124,2.110579,52.440442,0.154592,0.765623,1.967673,22.1,10.300485,106.1,46.608531,36,12,24,0.5,13,19.5,32,36,19,0.422222,9.5,7.5,5839,24.164023,1.489818,76.41335,0.960963,0.143017,1.181837,2.786589,1.298788,1.686851,46.608531,4.53924,1.51308,3.02616,0.5,1.63917,2.458755,4.03488,4.53924,2.39571,0.422222,1.197855,0.945675,92.83244,3.046842,1.489818,9.634959,0.960963,0.143017,1.181837,83.5,5.212165,27.166667,6.242114,94,77,17,0.099415,80,81.5,87,94,7,0.041916,4.2,3,69967,83.646279,1.12378,264.51276,-0.081396,0.766764,2.618528,1,5,3,2,26
5393,8249,12/3/2016 4:35,7,0,2617,14,10,1,0,6.3,14.727525,216.9,233.770242,45,0,45,1,0,0,0,45,0,,10.08,0,2349,15.326448,2.936101,48.466483,#NAME?,2.110482,5.968509,14.4,9.082339,82.488889,63.071801,36,10,26,0.565217,10,10,12,36,2,0.090909,6.64,0,2816,16.780942,2.145291,53.065997,#NAME?,1.724085,4.326193,1.815696,1.145192,1.311465,63.071801,4.53924,1.2609,3.27834,0.565217,1.2609,1.2609,1.51308,4.53924,0.25218,0.090909,0.837238,0,44.770706,2.115909,2.145291,6.691092,#NAME?,1.724085,4.326193,67.8,6.924995,47.955556,10.213857,81,63,18,0.125,63,65,69,81,6,0.045455,5.32,2,46400,68.117545,1.189121,215.406592,#NAME?,1.292577,2.925749,1,5,3,4,26
5394,8258,12/3/2016 6:05,7,0,2617,23,10,1,0,2.9,6.118279,37.433333,210.975125,15,0,15,1,0,0,0,15,0,,4.64,0,421,6.488451,2.3118,20.518285,-0.515491,1.50556,3.275937,14.1,6.983313,48.766667,49.527046,28,10,18,0.473684,10,10.5,15,28,5,0.2,5.34,0.5,2427,15.578832,1.797311,49.264592,-0.555125,1.364422,3.061868,1.777869,0.880526,0.775326,49.527046,3.53052,1.2609,2.26962,0.473684,1.2609,1.323945,1.89135,3.53052,0.63045,0.2,0.673321,0.063045,38.586116,1.964335,1.797311,6.211772,-0.555125,1.364422,3.061868,69,15.584893,242.888889,22.586801,107,53,54,0.3375,61,66,70,107,9,0.068702,10.2,4.5,49796,70.566281,1.516305,223.150174,-0.186062,1.496459,4.661164,1,5,3,6,26
5395,8266,12/3/2016 7:25,7,0,2617,31,10,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,0.793243,2.666667,8.111111,11.6,4.376706,19.155556,37.730224,24,10,14,0.411765,10,10,11,24,1,0.047619,2.48,0,1518,12.320714,1.947939,38.961519,0.818801,2.622882,7.97001,1.462644,0.551859,0.304548,37.730224,3.02616,1.2609,1.76526,0.411765,1.2609,1.2609,1.38699,3.02616,0.12609,0.047619,0.312703,0,24.134209,1.553519,1.947939,4.912658,0.818801,2.622882,7.97001,60.8,2.573368,6.622222,4.232513,65,58,7,0.056911,59,60,63,65,4,0.032787,2.2,2,37026,60.848993,1.068218,192.421413,0.499427,0.39752,1.677717,1,5,3,7,26
5396,8280,12/3/2016 10:52,7,0,2618,1,80,3,1,44,46.248123,2138.888889,105.109371,119,0,119,1,0,37,70,119,70,1,39.2,35.5,38610,62.136946,1.915125,196.494275,#NAME?,0.486818,1.800924,37,22.730303,516.666667,61.433251,66,10,56,0.736842,10,38,56,66,46,0.69697,19.8,23,18340,42.825226,1.541148,135.425256,#NAME?,-0.021541,1.475949,4.66533,2.866064,8.214322,61.433251,8.32194,1.2609,7.06104,0.736842,1.2609,4.79142,7.06104,8.32194,5.80014,0.69697,2.496582,2.90007,291.58194,5.399833,1.541148,17.075771,#NAME?,-0.021541,1.475949,93.6,17.51317,306.711111,18.710651,117,73,44,0.231579,75,91.5,108,117,33,0.180328,15,16.5,90370,95.063137,1.230761,300.616034,#NAME?,0.137697,1.420891,1,5,1,10,26
5397,8281,12/3/2016 11:02,7,0,2618,2,80,3,1,12.333333,15.041609,226.25,121.958992,33,0,33,1,0,0,26.75,33,26.75,1,13.703704,0,3179,18.794207,1.75586,56.382621,#NAME?,0.379327,1.316152,24.333333,12.072696,145.75,49.613821,40,10,30,0.6,11.75,30,34.25,40,22.5,0.48913,10.962963,10,6495,26.863854,1.48899,80.591563,#NAME?,-0.106191,1.264017,3.06819,1.522246,2.317234,49.613821,5.0436,1.2609,3.7827,0.6,1.481557,3.7827,4.318582,5.0436,2.837025,0.48913,1.38232,1.2609,103.261979,3.387263,1.48899,10.16179,#NAME?,-0.106191,1.264017,87.666667,13.407088,179.75,15.293256,107,71,36,0.202247,75.5,86,99.5,107,24,0.137143,11.407407,13,70607,88.573259,1.20804,265.719777,1.510708,0.043315,1.562541,1,5,1,11,26
5398,8282,12/3/2016 11:12,7,0,2618,3,80,3,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,14.7,6.219146,38.677778,42.307116,32,11,21,0.488372,12,12.5,15,32,3,0.111111,3.58,0.5,2509,15.839823,2.020225,50.089919,#NAME?,2.453299,7.426635,1.853523,0.784172,0.614926,42.307116,4.03488,1.38699,2.64789,0.488372,1.51308,1.576125,1.89135,4.03488,0.37827,0.111111,0.451402,0.063045,39.889808,1.997243,2.020225,6.315838,#NAME?,2.453299,7.426635,89.7,8.957306,80.233333,9.985849,100,71,29,0.169591,90,92,94,100,4,0.021739,6.28,2,81183,90.101609,1.109858,284.926306,#NAME?,-1.108975,3.159152,1,5,1,11,26
5399,8283,12/3/2016 11:22,7,0,2618,4,80,3,0,3.5,5.147815,26.5,147.080431,14,0,14,1,0,0,7,14,7,1,4.2,0,361,6.008328,2.330099,19,-0.054621,1.045718,2.635378,17.5,6.996031,48.944444,39.977318,28,11,17,0.435897,12,13,24,28,12,0.333333,6.4,1.5,3503,18.716303,1.496022,59.186147,0.341255,0.466889,1.355163,2.206575,0.88213,0.778152,39.977318,3.53052,1.38699,2.14353,0.435897,1.51308,1.63917,3.02616,3.53052,1.51308,0.333333,0.806976,0.189135,55.693104,2.359939,1.496022,7.462781,0.341255,0.466889,1.355163,77.8,6.373556,40.622222,8.192232,90,67,23,0.146497,74,78,82,90,8,0.051282,4.8,4,60894,78.034608,1.153334,246.767097,#NAME?,0.250358,2.824483,1,5,1,11,26
5400,8284,12/3/2016 11:32,7,0,2618,5,80,3,0,2.4,5.059644,25.6,210.818511,12,0,12,1,0,0,0,12,0,,3.84,0,288,5.366563,2.236068,16.970563,0.363254,1.5,3.25,20.4,12.816656,164.266667,62.826744,46,11,35,0.614035,13,13,34,46,21,0.446809,10.76,2,5640,23.748684,1.936949,75.099933,1.113964,1.055046,2.45968,2.572236,1.616052,2.611624,62.826744,5.80014,1.38699,4.41315,0.614035,1.63917,1.63917,4.28706,5.80014,2.64789,0.446809,1.356728,0.25218,89.668601,2.994472,1.936949,9.469351,1.113964,1.055046,2.45968,90.5,12.980755,168.5,14.343376,111,73,38,0.206522,81,89.5,101,111,20,0.10989,10.2,10,83419,91.334002,1.21532,288.823476,#NAME?,0.183613,1.913275,1,5,1,11,26
5401,8288,12/3/2016 12:12,7,0,2618,9,80,3,0,4.6,12.580408,158.266667,273.487131,40,0,40,1,0,0,0,40,0,,7.36,0,1636,12.790622,3.127291,40.447497,#NAME?,2.563883,7.757819,15.1,8.130191,66.1,53.842322,34,10,24,0.545455,11,11,13,34,2,0.083333,5.96,0.5,2875,16.955825,2.005211,53.619026,#NAME?,1.645549,4.064443,1.903959,1.025136,1.050903,53.842322,4.28706,1.2609,3.02616,0.545455,1.38699,1.38699,1.63917,4.28706,0.25218,0.083333,0.751496,0.063045,45.708728,2.13796,2.005211,6.760823,#NAME?,1.645549,4.064443,68.4,8.235425,67.822222,12.040095,81,59,22,0.157143,60,67.5,77,81,17,0.124088,6.6,8,47396,68.844753,1.17656,217.706224,1.53893,0.318914,1.719334,1,5,1,12,26
5402,8289,12/3/2016 22:19,7,0,2627,1,43,2,2,25.5,38.027037,1446.055556,149.125636,110,0,110,1,0,9,33,110,33,1,28.7,9,19517,44.178049,2.489924,139.703257,#NAME?,1.420863,3.528675,49.1,7.294595,53.211111,14.856608,66,37,29,0.281553,47,48,50,66,3,0.030928,4.54,1.5,24587,49.58528,1.33104,156.802423,-4.101597,0.941827,4.522516,6.191019,0.919775,0.845987,14.856608,8.32194,4.66533,3.65661,0.281553,5.92623,6.05232,6.3045,8.32194,0.37827,0.030928,0.572449,0.189135,390.901044,6.252208,1.33104,19.771218,-4.101597,0.941827,4.522516,112.2,4.022161,16.177778,3.584814,116,105,11,0.049774,109,113.5,116,116,7,0.031111,3.36,2.5,126034,112.264865,1.033271,355.012676,#NAME?,-0.639771,1.992226,1,5,2,22,26
5403,8290,12/3/2016 22:29,7,0,2627,2,43,2,1,7.7,15.790644,249.344444,205.073301,48,0,48,1,0,0,7,48,7,1,10.92,0,2837,16.843396,2.849782,53.263496,1.746591,1.93885,5.369539,34.4,11.54893,133.377778,33.57247,47,15,32,0.516129,31,37.5,44,47,13,0.173333,9,6.5,13034,36.102631,1.301844,114.166545,-0.320812,-0.784001,2.286303,4.337496,1.456205,2.120532,33.57247,5.92623,1.89135,4.03488,0.516129,3.90879,4.728375,5.54796,5.92623,1.63917,0.173333,1.13481,0.819585,207.223501,4.552181,1.301844,14.39526,-0.320812,-0.784001,2.286303,102.7,6.074537,36.9,5.914836,112,93,19,0.092683,100,101.5,108,112,8,0.038462,4.84,5.5,105805,102.861557,1.088842,325.276805,#NAME?,-0.083518,2.031163,1,5,2,22,26
5404,8291,12/3/2016 22:39,7,0,2627,3,43,2,2,19,20.412415,416.666667,107.433761,56,0,56,1,5,10.5,28,56,23,0.69697,16.2,10.5,7360,27.12932,2.064187,85.790442,#NAME?,0.934969,2.415723,43.6,12.185602,148.488889,27.948628,56,15,41,0.577465,40,44,54,56,14,0.148936,8.48,8,20346,45.106541,1.241505,142.639405,1.070562,-1.2394,4.057339,5.497524,1.536483,2.360779,27.948628,7.06104,1.89135,5.16969,0.577465,5.0436,5.54796,6.80886,7.06104,1.76526,0.148936,1.069243,1.00872,323.474708,5.687484,1.241505,17.985403,1.070562,-1.2394,4.057339,111.4,6.095536,37.155556,5.471756,123,102,21,0.093333,108,112,115,123,7,0.03139,4.6,3.5,124434,111.549989,1.102645,352.752038,0.680961,0.219305,2.656707,1,5,2,22,26
5405,8292,12/3/2016 22:49,7,0,2627,4,43,2,2,12.3,18.7738,352.455556,152.632518,60,0,60,1,0,4,18,60,18,1,13.16,4,4685,21.644861,2.772021,68.44706,#NAME?,1.770767,5.265938,52.7,5.078276,25.788889,9.636198,64,47,17,0.153153,50,51,55,64,5,0.047619,3.78,2,28005,52.919751,1.209378,167.346945,0.845758,1.144858,3.47942,6.644943,0.64032,0.41001,9.636198,8.06976,5.92623,2.14353,0.153153,6.3045,6.43059,6.93495,8.06976,0.63045,0.047619,0.47662,0.25218,445.24276,6.672651,1.209378,21.100776,0.845758,1.144858,3.47942,117.5,3.374743,11.388889,2.872122,122,111,11,0.04721,116,118,120,122,4,0.016949,2.7,2,138165,117.543609,1.037913,371.705529,#NAME?,-0.511945,2.431529,1,5,2,22,26
5406,8293,12/3/2016 22:59,7,0,2627,5,43,2,1,11.5,11.374924,129.388889,98.91238,32,0,32,1,0,8.5,22,32,22,1,9.6,8.5,2487,15.770225,2.02914,49.869831,-0.613197,0.510649,1.939395,49.3,11.479934,131.788889,23.285871,74,35,39,0.357798,42,45.5,54,74,12,0.125,8.56,5,25491,50.488613,1.465677,159.659012,#NAME?,0.999353,3.210411,6.216237,1.447505,2.09527,23.285871,9.33066,4.41315,4.91751,0.357798,5.29578,5.737095,6.80886,9.33066,1.51308,0.125,1.07933,0.63045,405.273458,6.366109,1.465677,20.131405,#NAME?,0.999353,3.210411,115.6,10.710327,114.711111,9.264989,133,104,29,0.122363,106,114,123,133,17,0.074236,8.52,8.5,134666,116.045681,1.1461,366.968664,#NAME?,0.57136,1.966621,1,5,2,22,26
5407,8294,12/3/2016 23:09,7,0,2627,6,43,2,1,11.25,16.420806,269.642857,145.962717,44,0,44,1,0,3,20,44,20,1,12.5625,3,2900,19.039433,2.310993,53.851648,#NAME?,1.172243,2.905558,34.25,21.710761,471.357143,63.389083,69,11,58,0.725,15,29,53,69,38,0.558824,18.0625,16,12684,39.818337,1.73287,112.623266,#NAME?,0.459695,1.749519,4.318583,2.73751,7.49396,63.389083,8.70021,1.38699,7.31322,0.725,1.89135,3.65661,6.68277,8.70021,4.79142,0.558824,2.277501,2.01744,201.65896,5.020694,1.73287,14.200668,#NAME?,0.459695,1.749519,97.875,12.10003,146.410714,12.362738,121,85,36,0.174757,88,96.5,104,121,16,0.083333,8.84375,8.5,77661,98.52728,1.228086,278.677233,#NAME?,0.834247,2.649002,1,5,2,23,26
5408,8295,12/3/2016 23:19,7,0,2627,7,43,2,1,18.7,9.18997,84.455556,49.144227,31,2,29,0.878788,17,18.5,26,31,9,0.209302,6.5,5,4257,20.632499,1.502484,65.24569,-0.393707,-0.506522,2.437283,30.8,3.155243,9.955556,10.244294,34,24,10,0.172414,30,31,34,34,4,0.0625,2.4,2,9576,30.945113,1.09872,97.857039,-0.357965,-0.88053,3.138393,3.883572,0.397845,0.15828,10.244294,4.28706,3.02616,1.2609,0.172414,3.7827,3.90879,4.28706,4.28706,0.50436,0.0625,0.302616,0.25218,152.245837,3.901869,1.09872,12.338794,-0.357965,-0.88053,3.138393,85.1,2.601282,6.766667,3.056735,88,81,7,0.04142,82,85.5,87,88,5,0.029586,2.1,2,72481,85.135774,1.033643,269.222956,0.127229,-0.434364,1.713372,1,5,2,23,26
5409,8296,12/3/2016 23:29,7,0,2627,8,43,2,1,46.2,33.265932,1106.622222,72.004182,113,0,113,1,25,40,55,113,30,0.375,24.24,15,31304,55.949978,2.019661,176.929364,-0.363277,0.792592,2.867752,47.7,17.075323,291.566667,35.797324,70,13,57,0.686747,36,55,60,70,24,0.25,13.96,10,25377,50.375589,1.389562,159.301601,#NAME?,-0.741156,2.66775,6.014493,2.153028,4.635527,35.797324,8.8263,1.63917,7.18713,0.686747,4.53924,6.93495,7.5654,8.8263,3.02616,0.25,1.760216,1.2609,403.461008,6.351858,1.389562,20.086339,#NAME?,-0.741156,2.66775,109.9,14.858219,220.766667,13.519762,128,88,40,0.185185,94,117.5,121,128,27,0.125581,13.12,7.5,122767,110.800271,1.155232,350.381221,#NAME?,-0.43507,1.551016,1,5,2,23,26
5410,8297,12/3/2016 23:39,7,0,2627,9,43,2,2,71.3,36.169508,1308.233333,50.728623,137,22,115,0.72327,40,79.5,94,137,54,0.402985,29.64,27,62611,79.127113,1.731391,250.221902,#NAME?,0.220158,2.106963,56.9,11.66619,136.1,20.502971,77,42,35,0.294118,46,57,60,77,14,0.132075,8.5,7,33601,57.96637,1.328356,183.305756,1.891312,0.470507,2.266032,7.174521,1.47099,2.163811,20.502971,9.70893,5.29578,4.41315,0.294118,5.80014,7.18713,7.5654,9.70893,1.76526,0.132075,1.071765,0.88263,534.211819,7.30898,1.328356,23.113023,1.891312,0.470507,2.266032,106.3,10.791458,116.455556,10.151889,131,92,39,0.174888,101,105,106,131,5,0.024155,7.08,3.5,114045,106.791854,1.226685,337.705493,#NAME?,1.171045,3.941839,1,5,2,23,26
5411,8298,12/4/2016 0:01,1,0,2628,1,10,1,2,57.2,12.717442,161.733333,22.23329,79,36,43,0.373913,46,58.5,65,79,19,0.171171,10.2,8,34174,58.458532,1.351385,184.862111,0.43726,-0.024681,2.289258,52.4,8.262364,68.266667,15.767871,66,42,24,0.222222,46,53,56,66,10,0.098039,6.4,6,28072,52.983016,1.245682,167.547008,#NAME?,0.318545,2.064901,6.607116,1.041802,1.08535,15.767871,8.32194,5.29578,3.02616,0.222222,5.80014,6.68277,7.06104,8.32194,1.2609,0.098039,0.806976,0.75654,446.307972,6.680629,1.245682,21.126002,#NAME?,0.318545,2.064901,110.5,11.768602,138.5,10.650319,126,89,37,0.172093,103,113.5,117,126,14,0.063636,9.6,10,123349,111.062595,1.134495,351.210763,#NAME?,-0.413889,2.175099,1,6,3,0,26
5412,8299,12/4/2016 0:11,1,0,2628,2,10,1,3,66.2,18.801891,353.511111,28.401648,90,29,61,0.512605,50,72.5,77,90,27,0.212598,14.92,6.5,47006,68.560922,1.312701,216.808671,#NAME?,-0.807097,2.549624,62.4,4.299871,18.488889,6.890819,68,56,12,0.096774,58,63,66,68,8,0.064516,3.6,4,39104,62.533191,1.087423,197.747314,#NAME?,-0.059401,1.664386,7.868016,0.542171,0.293949,6.890819,8.57412,7.06104,1.51308,0.096774,7.31322,7.94367,8.32194,8.57412,1.00872,0.064516,0.453924,0.50436,621.702299,7.88481,1.087423,24.933959,#NAME?,-0.059401,1.664386,121,5.477226,30,4.526633,128,112,16,0.066667,117,121.5,126,128,9,0.037037,4.4,4.5,146680,121.111519,1.056877,382.98825,#NAME?,-0.15396,1.870782,1,6,3,0,26
