,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
2109,4853,10/10/2016 13:40,2,1,540,1,3,1,1,27,32.533743,1058.444444,120.495345,102,0,102,1,0,21,31,102,31,1,22.8,17.5,16816,41.007316,2.487361,129.676521,-0.562973,1.351412,3.845782,30.9,16.46174,270.988889,53.27424,56,11,45,0.671642,13,29,48,56,35,0.57377,12.88,16,11987,34.622247,1.617457,109.485159,#NAME?,0.281312,1.754179,2.930865,1.561396,2.437958,53.27424,5.3116,1.04335,4.26825,0.671642,1.23305,2.75065,4.5528,5.3116,3.31975,0.57377,1.221668,1.5176,107.841315,3.28392,1.617457,10.384667,#NAME?,0.281312,1.754179,85.4,11.739771,137.822222,13.746804,114,75,39,0.206349,77,82.5,89,114,12,0.072289,8.28,5.5,74172,86.123168,1.323686,272.345369,-9.816934,1.507295,4.549967,0,0,1,13,524
2110,4854,10/10/2016 13:50,2,1,540,2,3,1,0,0.6,1.897367,3.6,316.227766,6,0,6,1,0,0,0,6,0,,1.08,0,36,1.897367,3.162278,6,#NAME?,2.666667,8.111111,12.2,4.157991,17.288889,34.081893,24,10,14,0.411765,11,11,11,24,0,0,2.36,0,1644,12.821856,1.871804,40.54627,#NAME?,2.637026,8.024246,1.15717,0.394385,0.15554,34.081893,2.2764,0.9485,1.3279,0.411765,1.04335,1.04335,1.04335,2.2764,0,0,0.223846,0,14.790283,1.216153,1.871804,3.845814,#NAME?,2.637026,8.024246,74.1,1.791957,3.211111,2.418296,78,71,7,0.04698,73,74,75,78,2,0.013514,1.14,1,54937,74.119498,1.052355,234.386433,-6.534006,0.57643,3.926402,0,0,1,13,524
2111,4860,10/10/2016 14:50,2,1,540,8,3,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,0.793243,2.666667,8.111111,11.9,4.280446,18.322222,35.970139,24,10,14,0.411765,10,11,11,24,1,0.047619,2.42,0.5,1581,12.573782,1.908734,39.761791,1.351935,2.59919,7.903534,1.128715,0.406,0.164836,35.970139,2.2764,0.9485,1.3279,0.411765,0.9485,1.04335,1.04335,2.2764,0.09485,0.047619,0.229537,0.047425,14.223502,1.192623,1.908734,3.771406,1.351935,2.59919,7.903534,67.8,3.938415,15.511111,5.808871,77,64,13,0.092199,65,67,69,77,4,0.029851,2.8,2,46108,67.902872,1.133973,214.727735,-0.270323,1.28423,3.987217,0,0,1,14,524
2112,4861,10/10/2016 15:00,2,1,540,9,3,1,0,13.9,19.353151,374.544444,139.2313,46,0,46,1,0,3.5,35,46,35,1,16.46,3.5,5303,23.028244,1.997547,72.8217,#NAME?,0.85879,1.907224,20.6,10.4158,108.488889,50.562136,34,10,24,0.545455,11,18.5,32,34,21,0.488372,9.4,7.5,5220,22.847319,1.48814,72.249567,#NAME?,0.228679,1.298554,1.95391,0.987939,0.976023,50.562136,3.2249,0.9485,2.2764,0.545455,1.04335,1.754725,3.0352,3.2249,1.99185,0.488372,0.89159,0.711375,46.961847,2.167068,1.48814,6.852871,#NAME?,0.228679,1.298554,77.7,6.165315,38.011111,7.934769,89,70,19,0.119497,72,78,82,89,10,0.064935,4.96,4.5,60715,77.919831,1.1422,246.40414,0.992475,0.317434,2.085267,0,0,1,15,524
2113,4862,10/10/2016 15:10,2,1,540,10,3,1,0,15.7,28.099229,789.566667,178.97598,79,0,79,1,0,0,16,79,16,1,20.58,0,9571,30.937033,2.553574,97.831488,0.094528,1.533326,3.725175,20.3,13.098346,171.566667,64.523872,46,10,36,0.642857,11,12,26,46,15,0.405405,10.96,2,5665,23.80126,1.932671,75.266194,1.825094,0.947766,2.435727,1.925455,1.242378,1.543503,64.523872,4.3631,0.9485,3.4146,0.642857,1.04335,1.1382,2.4661,4.3631,1.42275,0.405405,1.039556,0.1897,50.9653,2.25755,1.932671,7.138999,1.825094,0.947766,2.435727,78.8,6.679987,44.622222,8.47714,91,71,20,0.123457,73,77.5,83,91,10,0.064103,5.4,5,62496,79.054412,1.151106,249.992,-0.098157,0.546574,2.123629,0,0,1,15,524
2114,4863,10/10/2016 15:20,2,1,540,11,3,1,0,10.1,27.977968,782.766667,277.009579,89,0,89,1,0,0,0,89,0,,16.16,0,8065,28.398944,3.133919,89.805345,#NAME?,2.582707,7.82511,16.1,13.543756,183.433333,84.12271,52,10,42,0.677419,10,10.5,11,52,1,0.047619,9.16,0.5,4243,20.598544,2.52445,65.138314,#NAME?,2.154713,6.162567,1.527085,1.284625,1.650262,84.12271,4.9322,0.9485,3.9837,0.677419,0.9485,0.995925,1.04335,4.9322,0.09485,0.047619,0.868826,0.047425,38.172245,1.953772,2.52445,6.178369,#NAME?,2.154713,6.162567,75.4,6.818276,46.488889,9.042806,90,70,20,0.125,72,72.5,74,90,2,0.013699,5.04,1.5,57270,75.676945,1.189266,239.311512,#NAME?,1.449645,3.411934,0,0,1,15,524
2115,4864,10/10/2016 15:30,2,1,540,12,3,1,1,28.2,17.389652,302.4,61.665433,50,0,50,1,25,28.5,45,50,20,0.285714,12.2,10,10674,32.671088,1.530405,103.315052,-0.868307,-0.514868,2.288902,28.2,9.531235,90.844444,33.798706,38,11,27,0.55102,28,31,34,38,6,0.096774,6.92,3,8770,29.614186,1.283169,93.648278,#NAME?,-1.142273,2.835393,2.67477,0.904038,0.817284,33.798706,3.6043,1.04335,2.56095,0.55102,2.6558,2.94035,3.2249,3.6043,0.5691,0.096774,0.656362,0.28455,78.899502,2.808906,1.283169,8.882539,#NAME?,-1.142273,2.835393,77.1,8.372574,70.1,10.85937,93,65,28,0.177215,70,76,82,93,12,0.078947,6.52,6,60075,77.508064,1.199875,245.10202,#NAME?,0.397055,2.437205,0,0,1,15,524
2116,4869,10/10/2016 16:20,2,1,540,17,3,1,0,2.7,8.53815,72.9,316.227766,27,0,27,1,0,0,0,27,0,,4.86,0,729,8.53815,3.162278,27,-0.359268,2.666667,8.111111,12.6,6.131884,37.6,48.665745,30,10,20,0.5,10,11,11,30,1,0.047619,3.48,0,1926,13.87804,2.161689,43.886217,-0.478489,2.63683,8.019944,1.19511,0.581609,0.338269,48.665745,2.8455,0.9485,1.897,0.5,0.9485,1.04335,1.04335,2.8455,0.09485,0.047619,0.330078,0,17.327302,1.316332,2.161689,4.162608,-0.478489,2.63683,8.019944,69.1,4.72464,22.322222,6.837395,80,64,16,0.111111,66,67,72,80,6,0.043478,3.54,1.5,47949,69.245216,1.155314,218.972601,#NAME?,1.286793,3.800087,0,0,1,16,524
2117,4870,10/10/2016 16:30,2,1,540,18,3,1,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,11.7,3.653005,13.344444,31.222264,22,10,12,0.375,10,11,11,22,1,0.047619,2.06,0.5,1489,12.202459,1.802915,38.587563,#NAME?,2.574073,7.827017,1.109745,0.346488,0.120054,31.222264,2.0867,0.9485,1.1382,0.375,0.9485,1.04335,1.04335,2.0867,0.09485,0.047619,0.195391,0.047425,13.395822,1.157403,1.802915,3.66003,#NAME?,2.574073,7.827017,66.4,2.065591,4.266667,3.11083,71,63,8,0.059701,65,66.5,67,71,2,0.015152,1.4,0.5,44128,66.428909,1.068812,210.066656,#NAME?,0.708056,3.998698,0,0,1,16,524
2118,4871,10/10/2016 16:40,2,1,540,19,3,1,0,0.9,2.514403,6.322222,279.378106,8,0,8,1,0,0,0,8,0,,1.44,0,65,2.54951,3.137858,8.062258,1.789599,2.594018,7.865113,13.1,5.258855,27.655556,40.143931,24,10,14,0.411765,10,11,11,24,1,0.047619,3.96,0.5,1965,14.017846,1.712103,44.328321,-0.231001,1.501354,3.351724,1.242535,0.498802,0.248804,40.143931,2.2764,0.9485,1.3279,0.411765,0.9485,1.04335,1.04335,2.2764,0.09485,0.047619,0.375606,0.047425,17.678167,1.329593,1.712103,4.204541,-0.231001,1.501354,3.351724,63.4,1.349897,1.822222,2.129175,66,62,4,0.03125,62,63,64,66,2,0.015873,1.08,1,40212,63.412932,1.040797,200.5293,#NAME?,0.651359,2.3837,0,0,1,16,524
2119,4872,10/10/2016 16:50,2,1,540,20,3,1,0,0.5,1.581139,2.5,316.227766,5,0,5,1,0,0,0,5,0,,0.9,0,25,1.581139,3.162278,5,#NAME?,2.666667,8.111111,11.9,3.573047,12.766667,30.025607,22,10,12,0.375,11,11,11,22,0,0,2.02,0,1531,12.373358,1.778014,39.127995,#NAME?,2.597032,7.905385,1.128715,0.338904,0.114856,30.025607,2.0867,0.9485,1.1382,0.375,1.04335,1.04335,1.04335,2.0867,0,0,0.191597,0,13.773676,1.173613,1.778014,3.71129,#NAME?,2.597032,7.905385,61.5,1.354006,1.833333,2.201636,63,59,4,0.032787,61,61.5,63,63,2,0.016129,1.1,1,37839,61.513413,1.024167,194.522492,#NAME?,-0.424636,2.190083,0,0,1,16,524
2120,4873,10/10/2016 17:00,2,1,540,21,3,1,0,4.5,10.298328,106.055556,228.851729,31,0,31,1,0,0,0,31,0,,7.2,0,1157,10.756393,2.882007,34.014703,#NAME?,2.009367,5.538328,14.2,7.345445,53.955556,51.728483,30,10,20,0.5,11,11,11,30,0,0,5.52,0,2502,15.817712,1.896608,50.019996,#NAME?,1.549264,3.5181,1.34687,0.696715,0.485412,51.728483,2.8455,0.9485,1.897,0.5,1.04335,1.04335,1.04335,2.8455,0,0,0.523572,0,22.509299,1.50031,1.896608,4.744397,#NAME?,1.549264,3.5181,62.7,5.143496,26.455556,8.203344,72,57,15,0.116279,59,61,65,72,6,0.048387,4.24,3.5,39551,62.889586,1.144864,198.874332,#NAME?,0.703689,2.171647,0,0,1,17,524
2121,4874,10/10/2016 18:27,2,1,543,1,98,4,0,25,42.353014,1793.777778,169.412055,119,0,119,1,0,0,60,119,60,1,34.4,0,22394,47.322299,2.514671,149.64625,#NAME?,1.308187,3.283304,26.3,22.862147,522.677778,86.928317,70,10,60,0.75,11,11,48,70,37,0.627119,19.02,0.5,11621,34.089588,2.053413,107.800742,#NAME?,0.956797,2.255613,2.494555,2.168475,4.702282,86.928317,6.6395,0.9485,5.691,0.75,1.04335,1.04335,4.5528,6.6395,3.50945,0.627119,1.804047,0.047425,104.548588,3.233397,2.053413,10.2249,#NAME?,0.956797,2.255613,77.6,20.2221,408.933333,26.059407,120,64,56,0.304348,65,66.5,88,120,23,0.150327,16.24,2.5,63898,79.936225,1.501197,252.780537,#NAME?,1.253051,2.982558,0,0,2,18,524
2122,4880,10/10/2016 19:27,2,1,543,7,98,4,0,26.9,40.236661,1618.988889,149.578665,103,0,103,1,0,0,51,103,51,1,32.46,0,21807,46.697966,2.205664,147.671934,#NAME?,1.03812,2.444009,24.7,18.282049,334.233333,74.016395,56,10,46,0.69697,11,13,38,56,27,0.55102,15.84,2.5,9109,30.18112,1.855465,95.441081,#NAME?,0.760149,1.92209,2.342795,1.734052,3.006938,74.016395,5.3116,0.9485,4.3631,0.69697,1.04335,1.23305,3.6043,5.3116,2.56095,0.55102,1.502424,0.237125,81.949323,2.862679,1.855465,9.052587,#NAME?,0.760149,1.92209,80.8,13.447842,180.844444,16.643368,101,66,35,0.209581,68,81,90,101,22,0.139241,11,13,66914,81.800978,1.234704,258.677405,0.916522,0.297462,1.691993,0,0,2,19,524
2123,4882,10/10/2016 19:47,2,1,543,9,98,4,0,6.9,21.819716,476.1,316.227766,69,0,69,1,0,0,0,69,0,,12.42,0,4761,21.819716,3.162278,69,#NAME?,2.666667,8.111111,13.7,10.656766,113.566667,77.786615,44,10,34,0.62963,10,10,11,44,1,0.047619,6.06,0,2899,17.02645,2.584215,53.842363,#NAME?,2.656953,8.080622,1.299445,1.010794,1.021705,77.786615,4.1734,0.9485,3.2249,0.62963,0.9485,0.9485,1.04335,4.1734,0.09485,0.047619,0.574791,0,26.080919,1.614959,2.584215,5.106948,#NAME?,2.656953,8.080622,72.2,5.6921,32.4,7.883795,85,66,19,0.125828,69,70,74,85,5,0.034965,4.24,3,52420,72.401657,1.174006,228.954144,#NAME?,1.178022,3.571661,0,0,2,19,524
2124,4883,10/10/2016 20:09,2,1,544,1,3,1,3,53.3,54.182921,2935.788889,101.656512,117,0,117,1,0,42,110,117,110,1,50.3,42,54831,74.047957,1.580057,234.160202,0.447754,0.096462,1.118112,42.1,23.225704,539.433333,55.167943,66,11,55,0.714286,13,52,62,66,49,0.653333,20.68,13,22579,47.517365,1.388966,150.263103,0.604331,-0.388003,1.384609,3.993185,2.202958,4.853024,55.167943,6.2601,1.04335,5.21675,0.714286,1.23305,4.9322,5.8807,6.2601,4.64765,0.653333,1.961498,1.23305,203.132482,4.507022,1.388966,14.252455,0.604331,-0.388003,1.384609,99.1,17.922363,321.211111,18.08513,118,71,47,0.248677,87,102.5,115,118,28,0.138614,15.7,13.5,101099,100.547998,1.173569,317.960689,-0.086462,-0.365518,1.605006,0,0,2,20,524
2125,4888,10/10/2016 20:59,2,1,544,6,3,1,0,1.1,3.478505,12.1,316.227766,11,0,11,1,0,0,0,11,0,,1.98,0,121,3.478505,3.162278,11,-0.359268,2.666667,8.111111,12.1,4.909175,24.1,40.571695,26,10,16,0.444444,10,11,11,26,1,0.047619,2.78,0.5,1681,12.965338,2.005347,41,-0.523223,2.615353,7.952967,1.147685,0.465635,0.216816,40.571695,2.4661,0.9485,1.5176,0.444444,0.9485,1.04335,1.04335,2.4661,0.09485,0.047619,0.263683,0.047425,15.123154,1.229762,2.005347,3.88885,-0.523223,2.615353,7.952967,69.3,3.056868,9.344444,4.411066,73,65,8,0.057971,66,69.5,72,73,6,0.043478,2.7,3,48109,69.360652,1.05247,219.337639,#NAME?,-0.102341,1.455513,0,0,2,20,524
2126,4892,10/10/2016 21:39,2,1,544,10,3,1,0,19.3,35.876486,1287.122222,185.888527,110,0,110,1,0,0,19,110,19,1,24.68,0,15309,39.126717,2.811378,123.729544,#NAME?,1.870762,5.190636,21.8,17.637082,311.066667,80.904047,64,10,54,0.72973,11,11,30,64,19,0.463415,13.36,1,7552,27.480902,2.32889,86.902244,#NAME?,1.499732,4.222877,2.06773,1.672877,2.798518,80.904047,6.0704,0.9485,5.1219,0.72973,1.04335,1.04335,2.8455,6.0704,1.80215,0.463415,1.267196,0.09485,67.941738,2.606564,2.32889,8.242678,#NAME?,1.499732,4.222877,75.7,11.766714,138.455556,15.543876,101,66,35,0.209581,67,70,85,101,18,0.118421,9.44,4,58551,76.518625,1.31994,241.973139,#NAME?,1.085455,2.981497,0,0,2,21,524
2127,4893,10/10/2016 21:49,2,1,544,11,3,1,0,12.9,30.001667,900.1,232.571059,96,0,96,1,0,0,15,96,15,1,18.06,0,9765,31.249,3.072098,98.818015,#NAME?,2.424318,7.29635,19.7,15.485118,239.788889,78.604661,54,11,43,0.661538,11,11,26,54,15,0.405405,12.18,0,6039,24.574377,2.197411,77.711003,#NAME?,1.3992,3.426003,1.868545,1.468763,2.157266,78.604661,5.1219,1.04335,4.07855,0.661538,1.04335,1.04335,2.4661,5.1219,1.42275,0.405405,1.155273,0,54.329999,2.33088,2.197411,7.370889,#NAME?,1.3992,3.426003,74.2,12.099587,146.4,16.306721,106,63,43,0.254438,68,70,76,106,8,0.055556,7.88,2,56374,75.082621,1.411778,237.432096,#NAME?,1.995289,6.012523,0,0,2,21,524
2128,4894,10/10/2016 21:59,2,1,544,12,3,1,0,3.8,9.065196,82.177778,238.557788,28,0,28,1,0,0,0,28,0,,6.08,0,884,9.402127,2.978049,29.732137,#NAME?,2.196637,6.32751,14.6,7.152311,51.155556,48.988433,30,11,19,0.463415,11,11,13,30,2,0.083333,5.36,0,2592,16.099689,1.86339,50.911688,#NAME?,1.537519,3.506034,1.38481,0.678397,0.460222,48.988433,2.8455,1.04335,1.80215,0.463415,1.04335,1.04335,1.23305,2.8455,0.1897,0.083333,0.508396,0,23.318986,1.527056,1.86339,4.828974,#NAME?,1.537519,3.506034,73.7,6.395311,40.9,8.677491,83,65,18,0.121622,69,71,80,83,11,0.073826,5.44,3.5,54685,73.949307,1.122391,233.848241,#NAME?,0.402345,1.745597,0,0,2,21,524
2129,4898,10/10/2016 22:39,2,1,544,16,3,1,0,2.2,4.661902,21.733333,211.904651,12,0,12,1,0,0,0,12,0,,3.52,0,244,4.939636,2.429329,15.620499,#NAME?,1.538088,3.42729,13.6,5.481281,30.044444,40.303539,24,11,13,0.371429,11,11,11,24,0,0,4.16,0,2120,14.56022,1.648327,46.043458,#NAME?,1.5,3.25,1.28996,0.5199,0.270296,40.303539,2.2764,1.04335,1.23305,0.371429,1.04335,1.04335,1.04335,2.2764,0,0,0.394576,0,19.072628,1.381037,1.648327,4.367222,#NAME?,1.5,3.25,65.5,4.275252,18.277778,6.527102,72,59,13,0.099237,62,65,69,72,7,0.053435,3.4,3.5,43067,65.625452,1.097135,207.525902,-0.584832,0.112412,1.923717,0,0,2,22,524
2130,4899,10/11/2016 0:01,3,1,547,1,3,1,0,4.5,6.980131,48.722222,155.114012,18,0,18,1,0,0,6,18,6,1,5.4,0,641,8.006248,2.248244,25.317978,0.514397,1.183999,2.765238,16.7,7.660142,58.677778,45.869115,28,10,18,0.473684,11,11,24,28,13,0.371429,7.04,0.5,3317,18.212633,1.537394,57.593402,#NAME?,0.468652,1.318013,1.583995,0.726564,0.527896,45.869115,2.6558,0.9485,1.7073,0.473684,1.04335,1.04335,2.2764,2.6558,1.23305,0.371429,0.667744,0.047425,29.841465,1.727468,1.537394,5.462734,#NAME?,0.468652,1.318013,71.4,4.575296,20.933333,6.407978,80,66,14,0.09589,69,70,74,80,5,0.034965,3.68,3.5,51168,71.531811,1.118384,226.203448,#NAME?,0.593432,2.332874,0,1,3,0,524
2131,4903,10/11/2016 0:41,3,1,547,5,3,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,12.3,4.110961,16.9,33.422447,24,11,13,0.371429,11,11,11,24,0,0,2.34,0,1665,12.903488,1.859962,40.804412,#NAME?,2.666667,8.111111,1.166655,0.389925,0.152041,33.422447,2.2764,1.04335,1.23305,0.371429,1.04335,1.04335,1.04335,2.2764,0,0,0.221949,0,14.97921,1.223896,1.859962,3.870298,#NAME?,2.666667,8.111111,68.3,3.12872,9.788889,4.580849,73,63,10,0.073529,67,68.5,70,73,3,0.021898,2.3,1.5,46737,68.364464,1.067806,216.187419,-0.962193,-0.269833,2.342319,0,1,3,0,524
2132,4904,10/11/2016 0:51,3,1,547,6,3,1,1,56.4,49.275191,2428.044444,87.36736,110,0,110,1,0,71.5,100,110,100,1,43.92,36.5,53662,73.254351,1.501617,231.650599,#NAME?,-0.20672,1.225522,43.7,19.014906,361.566667,43.512372,62,11,51,0.69863,31,51,58,62,27,0.303371,15.22,8,22351,47.276844,1.311424,149.502508,#NAME?,-0.843801,2.187828,4.144945,1.803564,3.252843,43.512372,5.8807,1.04335,4.83735,0.69863,2.94035,4.83735,5.5013,5.8807,2.56095,0.303371,1.443617,0.7588,201.081274,4.484209,1.311424,14.180313,#NAME?,-0.843801,2.187828,104,10.974718,120.444444,10.552614,122,85,37,0.178744,98,103.5,111,122,13,0.062201,8.2,6.5,109244,104.519855,1.167242,330.520801,#NAME?,-0.076554,2.389707,0,1,3,0,524
2133,4905,10/11/2016 1:01,3,1,547,7,3,1,1,17.8,27.022213,730.2,151.810186,61,0,61,1,0,0,36.25,61,36.25,1,21.36,0,4505,30.016662,2.032205,67.119297,#NAME?,0.917408,2.224128,26.6,13.501852,182.3,50.758841,40,13,27,0.509434,13,27,40,40,27,0.509434,10.88,13,4267,29.213011,1.369253,65.322278,2.897113,-0.024828,1.249726,2.52301,1.280651,1.640066,50.758841,3.794,1.23305,2.56095,0.509434,1.23305,2.56095,3.794,3.794,2.56095,0.509434,1.031968,1.23305,38.388162,2.770854,1.369253,6.195818,2.897113,-0.024828,1.249726,99.2,3.563706,12.7,3.592446,103,94,9,0.045685,97,99,102.25,103,5.25,0.026349,2.64,3,49254,99.251196,1.037771,221.932422,3.033655,-0.404635,1.943735,0,1,3,1,524
2134,4906,10/11/2016 1:21,3,1,547,9,3,1,1,8.1,9.825703,96.544444,121.304978,31,0,31,1,0,6.5,13,31,13,1,7.12,6.5,1525,12.349089,2.510307,39.051248,#NAME?,1.271733,3.90948,20.6,8.617811,74.266667,41.834034,32,11,21,0.488372,11,24,26,32,15,0.405405,7.68,7,4912,22.163032,1.443846,70.085662,0.653299,-0.152488,1.357307,1.95391,0.817399,0.668142,41.834034,3.0352,1.04335,1.99185,0.488372,1.04335,2.2764,2.4661,3.0352,1.42275,0.405405,0.728448,0.66395,44.190919,2.102164,1.443846,6.647625,0.653299,-0.152488,1.357307,73.9,6.556591,42.988889,8.872248,83,60,23,0.160839,71,73.5,78,83,7,0.04698,4.7,4,54999,74.161311,1.119182,234.518656,#NAME?,-0.672709,3.19004,0,1,3,1,524
2135,4909,10/11/2016 1:51,3,1,547,12,3,1,0,1.333333,3.265986,10.666667,244.948974,8,0,8,1,0,0,0,8,0,,2.222222,0,64,3.265986,2.44949,8,#NAME?,1.788854,4.2,12.333333,5.715476,32.666667,46.341698,24,10,14,0.411765,10,10,10,24,0,0,3.888889,0,1076,13.39154,1.792176,32.802439,#NAME?,1.788854,4.2,1.169817,0.542113,0.293886,46.341698,2.2764,0.9485,1.3279,0.411765,0.9485,0.9485,0.9485,2.2764,0,0,0.368861,0,9.680258,1.270188,1.792176,3.111311,#NAME?,1.788854,4.2,55,0.894427,0.8,1.626231,56,54,2,0.018182,54,55,56,56,2,0.018182,0.666667,1,18154,55.00606,1.01807,134.73678,-0.010362,0,1.5,0,1,3,1,524
2136,4915,10/11/2016 3:01,3,1,547,19,3,1,0,0.8,2.529822,6.4,316.227766,8,0,8,1,0,0,0,8,0,,1.44,0,64,2.529822,3.162278,8,-0.359268,2.666667,8.111111,11.5,4.403282,19.388889,38.289405,24,10,14,0.411765,10,10,10,24,0,0,2.5,0,1497,12.235195,1.961554,38.691084,-0.377612,2.642184,8.03101,1.090775,0.417651,0.174433,38.289405,2.2764,0.9485,1.3279,0.411765,0.9485,0.9485,0.9485,2.2764,0,0,0.237125,0,13.467794,1.160508,1.961554,3.669849,-0.377612,2.642184,8.03101,58.7,6.236986,38.9,10.62519,75,54,21,0.162791,55,57,60,75,5,0.043478,4.18,2,34807,58.997458,1.271241,186.566342,#NAME?,1.978436,5.856889,0,1,3,3,524
2137,4941,10/11/2016 7:21,3,1,547,45,3,1,0,3.9,6.402257,40.988889,164.160424,15,0,15,1,0,0,10,15,10,1,5.46,0,521,7.218033,2.078128,22.825424,0.842915,0.986203,2.100913,15.4,7.321202,53.6,47.540273,26,10,16,0.444444,11,11,26,26,15,0.405405,6.36,0,2854,16.893786,1.539027,53.422842,0.921771,0.866877,1.760711,1.46069,0.694416,0.482214,47.540273,2.4661,0.9485,1.5176,0.444444,1.04335,1.04335,2.4661,2.4661,1.42275,0.405405,0.603246,0,25.676075,1.602376,1.539027,5.067157,0.921771,0.866877,1.760711,72.5,3.535534,12.5,4.876598,79,68,11,0.07483,70,71.5,75,79,5,0.034483,2.8,2,52675,72.577545,1.088491,229.510348,#NAME?,0.596285,2.246815,0,1,3,7,524
2138,4942,10/11/2016 7:31,3,1,547,46,3,1,0,11.4,13.467657,181.377778,118.13734,35,0,35,1,0,5.5,21,35,21,1,11.48,5.5,2932,17.123084,2.044024,54.147945,#NAME?,0.557837,1.810373,20.1,9.757618,95.211111,48.545364,32,11,21,0.488372,11,18.5,28,32,17,0.435897,9.1,7.5,4897,22.129166,1.446055,69.978568,#NAME?,0.100088,1.135756,1.906485,0.92551,0.856569,48.545364,3.0352,1.04335,1.99185,0.488372,1.04335,1.754725,2.6558,3.0352,1.61245,0.435897,0.863135,0.711375,44.055971,2.098951,1.446055,6.637467,#NAME?,0.100088,1.135756,76.7,4.900113,24.011111,6.388675,84,71,13,0.083871,72,75.5,80,84,8,0.052632,4.04,4,59045,76.840744,1.09317,242.991769,#NAME?,0.340204,1.807812,0,1,3,7,524
2139,4943,10/11/2016 9:24,3,1,549,1,3,1,0,18.7,32.578282,1061.344444,174.215411,80,0,80,1,0,0,32,80,32,1,26.18,0,13049,36.1234,2.214631,114.23222,#NAME?,1.23764,2.745914,23.1,18.447824,340.322222,79.860711,58,11,47,0.681159,12,12.5,36,58,24,0.5,15.34,0.5,8399,28.981028,2.001309,91.646058,#NAME?,1.109802,2.464236,2.191035,1.749776,3.061717,79.860711,5.5013,1.04335,4.45795,0.681159,1.1382,1.185625,3.4146,5.5013,2.2764,0.5,1.454999,0.047425,75.561792,2.748851,2.001309,8.692629,#NAME?,1.109802,2.464236,91.2,10.538817,111.066667,11.555721,117,80,37,0.187817,83,90.5,93,117,10,0.056818,6.84,5,84174,91.74639,1.275255,290.127558,#NAME?,1.45729,4.723305,0,1,1,9,524
2140,4945,10/11/2016 9:44,3,1,549,3,3,1,0,1.8,3.794733,14.4,210.818511,9,0,9,1,0,0,0,9,0,,2.88,0,162,4.024922,2.236068,12.727922,0.358429,1.5,3.25,13.5,5.542763,30.722222,41.057504,24,10,14,0.411765,11,11,11,24,0,0,4.2,0,2099,14.487926,1.656552,45.814845,0.306351,1.487695,3.235173,1.280475,0.525731,0.276393,41.057504,2.2764,0.9485,1.3279,0.411765,1.04335,1.04335,1.04335,2.2764,0,0,0.39837,0,18.883701,1.37418,1.656552,4.345538,0.306351,1.487695,3.235173,72.3,1.828782,3.344444,2.529436,76,70,6,0.041096,71,72,73,76,2,0.013889,1.36,1,52303,72.320813,1.050873,228.698491,2.156377,0.567582,2.815609,0,1,1,9,524
2141,4946,10/11/2016 9:54,3,1,549,4,3,1,0,27,45.131905,2036.888889,167.155205,110,0,110,1,0,0,61,110,61,1,37.8,0,25622,50.618179,2.173132,160.068735,#NAME?,1.078554,2.362318,23.7,21.182015,448.677778,89.375593,58,10,48,0.705882,10,11,46,58,36,0.642857,18.18,1,9655,31.072496,1.866603,98.25986,#NAME?,0.938923,1.975685,2.247945,2.009114,4.03654,89.375593,5.5013,0.9485,4.5528,0.705882,0.9485,1.04335,4.3631,5.5013,3.4146,0.642857,1.724373,0.09485,86.861425,2.947226,1.866603,9.319948,#NAME?,0.938923,1.975685,76.9,12.922418,166.988889,16.804185,105,67,38,0.22093,68,71,87,105,19,0.122581,10.46,3,60639,77.871047,1.348383,246.249873,#NAME?,1.227708,3.110029,0,1,1,9,524
