,index,time,dayOfWeek,isWorkDay,sp#,win#,bldgI#,POI#,majVoted_actiLvl,muS,sdS,vaS,cvS,mxS,mnS,raS,c_raS,q1S,q2S,q3S,p95S,iqrS,c_iqrS,mad0S,mad1S,ES,rmsS,p2rmsS,rssS,snrS,skwS,kurS,muM,sdM,vaM,cvMM,mxM,mnM,raM,c_raM,q1M,q2M,q3M,p95M,iqrM,c_iqrM,mad0M,mad1M,EM,rmsM,p2rmsM,rssM,snrM,skwM,kurM,muC,sdC,vaC,cvC,mxC,mnC,raC,c_raC,q1C,q2C,q3C,p95C,iqrC,c_iqrC,mad0C,mad1C,EC,rmsC,p2rmsC,rssC,snrC,skwC,kurC,muH,sdH,vaH,cvH,mxH,mnH,raH,c_raH,q1H,q2H,q3H,p95H,iqrH,c_iqrH,mad0H,mad1H,EH,rmsH,p2rmsH,rssH,snrH,skwH,kurH,is_workday,day_of_week,epoch_number,hour,PID
3406,9798,9/18/2016 23:25,1,0,2782,35,6,1,0,0.4,1.264911,1.6,316.227766,4,0,4,1,0,0,0,4,0,,0.72,0,16,1.264911,3.162278,4,#NAME?,2.666667,8.111111,13.9,3.573047,12.766667,25.705376,24,12,12,0.333333,13,13,13,24,0,0,2.02,0,2047,14.307341,1.677461,45.243784,#NAME?,2.597032,7.905385,1.530946,0.393535,0.15487,25.705376,2.64336,1.32168,1.32168,0.333333,1.43182,1.43182,1.43182,2.64336,0,0,0.222483,0,24.831788,1.575811,1.677461,4.98315,#NAME?,2.597032,7.905385,89.3,1.567021,2.455556,1.754783,92,87,5,0.027933,88,90,90,92,2,0.011236,1.24,0.5,79767,89.312373,1.030092,282.430522,0.913987,-0.157058,2.317254,1,6,2,23,66
3407,9799,9/18/2016 23:35,1,0,2782,36,6,1,0,1.2,3.794733,14.4,316.227766,12,0,12,1,0,0,0,12,0,,2.16,0,144,3.794733,3.162278,12,#NAME?,2.666667,8.111111,14.3,4.831609,23.344444,33.787475,28,12,16,0.4,13,13,13,28,0,0,2.74,0,2255,15.016657,1.864596,47.48684,#NAME?,2.628832,7.997709,1.575002,0.532153,0.283187,33.787475,3.08392,1.32168,1.76224,0.4,1.43182,1.43182,1.43182,3.08392,0,0,0.301784,0,27.354998,1.653935,1.864596,5.230201,#NAME?,2.628832,7.997709,93,2.357023,5.555556,2.534433,97,90,7,0.037433,91,92,95,97,4,0.021505,2,1.5,86540,93.026878,1.042709,294.176818,#NAME?,0.482991,1.88,1,6,2,23,66
3408,9800,9/19/2016 0:06,2,1,2783,1,6,1,0,11.8,17.171035,294.844444,145.517246,53,0,53,1,0,5,19,53,19,1,12.52,5,4046,20.114671,2.634893,63.608176,0.013768,1.502406,4.291087,24.2,13.138578,172.622222,54.291643,46,12,34,0.586207,12,21.5,34,46,22,0.478261,11.8,9.5,7410,27.221315,1.689852,86.081357,0.615775,0.327492,1.549952,2.665388,1.447083,2.094049,54.291643,5.06644,1.32168,3.74476,0.586207,1.32168,2.36801,3.74476,5.06644,2.42308,0.478261,1.299652,1.04633,89.889373,2.998156,1.689852,9.481001,0.615775,0.327492,1.549952,99,4.136558,17.111111,4.178341,108,95,13,0.064039,95,99,101,108,6,0.030612,3.2,3,98164,99.077747,1.090053,313.311347,#NAME?,0.903465,3.166639,0,0,3,0,66
3409,9802,9/19/2016 0:26,2,1,2783,3,6,1,0,0.7,2.213594,4.9,316.227766,7,0,7,1,0,0,0,7,0,,1.26,0,49,2.213594,3.162278,7,#NAME?,2.666667,8.111111,13.4,4.501851,20.266667,33.595906,26,10,16,0.444444,12,12,13,26,1,0.04,2.52,0,1978,14.064139,1.848673,44.474712,#NAME?,2.496124,7.62298,1.475876,0.495834,0.245851,33.595906,2.86364,1.1014,1.76224,0.444444,1.32168,1.32168,1.43182,2.86364,0.11014,0.04,0.277553,0,23.994761,1.549024,1.848673,4.898445,#NAME?,2.496124,7.62298,87.6,3.204164,10.266667,3.657721,92,82,10,0.057471,85,88,90,92,5,0.028571,2.6,2.5,76830,87.652724,1.049597,277.182251,0.441287,-0.343502,2.04582,0,0,3,0,66
3410,9803,9/19/2016 0:36,2,1,2783,4,6,1,0,0.9,2.84605,8.1,316.227766,9,0,9,1,0,0,0,9,0,,1.62,0,81,2.84605,3.162278,9,-0.359268,2.666667,8.111111,13.9,4.976612,24.766667,35.802964,28,12,16,0.4,12,12,13,28,1,0.04,2.82,0,2155,14.679918,1.907368,46.421978,-0.595266,2.622558,7.971429,1.530946,0.548124,0.30044,35.802964,3.08392,1.32168,1.76224,0.4,1.32168,1.32168,1.43182,3.08392,0.11014,0.04,0.310595,0,26.141916,1.616846,1.907368,5.112917,-0.595266,2.622558,7.971429,91.8,4.077036,16.622222,4.441216,97,85,12,0.065934,88,92.5,95,97,7,0.038251,3.4,3,84422,91.881445,1.055708,290.554642,-0.112673,-0.366662,1.819626,0,0,3,0,66
3411,9804,9/19/2016 0:46,2,1,2783,5,6,1,0,2.2,3.614784,13.066667,164.308384,9,0,9,1,0,0,6,9,6,1,3.08,0,166,4.07431,2.208963,12.884099,1.026493,1.005148,2.199223,17.1,7.093816,50.322222,41.484303,28,12,16,0.4,13,13,26,28,13,0.333333,6.14,0.5,3377,18.376616,1.523676,58.111961,1.034824,0.880968,1.817086,1.883394,0.781313,0.61045,41.484303,3.08392,1.32168,1.76224,0.4,1.43182,1.43182,2.86364,3.08392,1.43182,0.333333,0.67626,0.05507,40.965778,2.024,1.523676,6.400451,1.034824,0.880968,1.817086,95,3.018462,9.111111,3.177328,101,90,11,0.057592,93,95.5,96,101,3,0.015873,2.2,1.5,90332,95.043148,1.062675,300.552824,#NAME?,0.281076,3.030934,0,0,3,0,66
3412,9805,9/19/2016 0:56,2,1,2783,6,6,1,2,56.4,36.497184,1332.044444,64.711319,104,0,104,1,13,67.5,83,104,70,0.729167,30.52,22.5,43798,66.180057,1.57147,209.279717,-0.177135,-0.383326,1.718851,42.9,13.287003,176.544444,30.972035,60,13,47,0.643836,38,46,52,60,14,0.155556,9.72,7,19993,44.713533,1.341876,141.396605,-0.08953,-1.041241,3.653722,4.725006,1.46343,2.141629,30.972035,6.6084,1.43182,5.17658,0.643836,4.18532,5.06644,5.72728,6.6084,1.54196,0.155556,1.070561,0.77098,242.531476,4.924748,1.341876,15.573422,-0.08953,-1.041241,3.653722,105.4,4.599517,21.155556,4.363868,114,100,14,0.065421,102,104,109,114,7,0.033175,3.68,2.5,111282,105.490284,1.080668,333.589568,0.675074,0.660658,2.219661,0,0,3,0,66
3413,9806,9/19/2016 1:09,2,1,2784,1,6,1,2,40.8,28.654261,821.066667,70.231032,86,8,78,0.829787,16,35,63,86,47,0.594937,22.56,23,24036,49.026523,1.754153,155.03548,#NAME?,0.477325,1.944057,43.2,8.066391,65.066667,18.672202,52,32,20,0.238095,34,44,50,52,16,0.190476,6.56,7,19248,43.872543,1.185252,138.737162,2.383791,-0.35647,1.601138,4.758048,0.888432,0.789312,18.672202,5.72728,3.52448,2.2028,0.238095,3.74476,4.84616,5.507,5.72728,1.76224,0.190476,0.722518,0.77098,233.494016,4.832122,1.185252,15.280511,2.383791,-0.35647,1.601138,110.7,7.273239,52.9,6.570225,125,102,23,0.101322,105,109.5,115,125,10,0.045455,6.1,5,123021,110.914832,1.126991,350.743496,#NAME?,0.593518,2.367109,0,0,3,1,66
3414,9807,9/19/2016 1:19,2,1,2784,2,6,1,1,45.9,28.282111,799.877778,61.616799,77,0,77,1,33,56,65,77,32,0.326531,23.32,20,28267,53.166719,1.448274,168.127927,#NAME?,-0.664893,2.087492,39,14.605935,213.333333,37.451115,52,13,39,0.6,36,46,50,52,14,0.162791,11.2,5,17130,41.388404,1.256391,130.881626,#NAME?,-1.101025,2.655924,4.29546,1.608698,2.587908,37.451115,5.72728,1.43182,4.29546,0.6,3.96504,5.06644,5.507,5.72728,1.54196,0.162791,1.233568,0.5507,207.80094,4.558519,1.256391,14.415302,#NAME?,-1.101025,2.655924,110.4,5.440588,29.6,4.928069,118,101,17,0.077626,108,111.5,114,118,6,0.027027,4.12,3,122148,110.520586,1.067674,349.496781,#NAME?,-0.605326,2.370573,0,0,3,1,66
3415,9808,9/19/2016 1:29,2,1,2784,3,6,1,0,10.3,17.68898,312.9,171.737666,56,0,56,1,0,0,16,56,16,1,12.36,0,3877,19.690099,2.844069,62.26556,#NAME?,1.89227,5.589338,21.9,12.887979,166.1,58.849219,46,12,34,0.586207,12,13,34,46,22,0.478261,11.28,1,6291,25.081866,1.833994,79.315824,#NAME?,0.753573,2.001707,2.412066,1.419482,2.014929,58.849219,5.06644,1.32168,3.74476,0.586207,1.32168,1.43182,3.74476,5.06644,2.42308,0.478261,1.242379,0.11014,76.314986,2.762517,1.833994,8.735845,#NAME?,0.753573,2.001707,98.8,7.671013,58.844444,7.764183,110,89,21,0.105528,91,98,106,110,15,0.076142,6.36,7.5,98144,99.067654,1.110352,313.279428,#NAME?,0.123983,1.605454,0,0,3,1,66
3416,9809,9/19/2016 1:39,2,1,2784,4,6,1,1,57.1,41.722496,1740.766667,73.06917,132,0,132,1,23,57,62,132,39,0.458824,29.3,22,48271,69.477334,1.8999,219.706623,#NAME?,0.555899,2.459242,47.1,16.155151,260.988889,34.299683,72,13,59,0.694118,44,45,60,72,16,0.153846,10.94,4,24533,49.530798,1.453641,156.630138,#NAME?,-0.502387,3.358403,5.187594,1.779328,3.166009,34.299683,7.93008,1.43182,6.49826,0.694118,4.84616,4.9563,6.6084,7.93008,1.76224,0.153846,1.204932,0.44056,297.605397,5.455322,1.453641,17.251243,#NAME?,-0.502387,3.358403,116,11.29405,127.555556,9.73625,136,98,38,0.162393,110,113.5,119,136,9,0.039301,8.2,3.5,135708,116.493777,1.167444,368.385667,#NAME?,0.519991,2.676401,0,0,3,1,66
3417,9810,9/19/2016 1:49,2,1,2784,5,6,1,0,10.4,27.467961,754.488889,264.115011,88,0,88,1,0,0,8,88,8,1,15.52,0,7872,28.057085,3.136463,88.724292,#NAME?,2.596184,7.882004,19.8,12.95119,167.733333,65.410053,52,12,40,0.625,13,13,28,52,15,0.365854,9.72,0,5430,23.30236,2.231534,73.688534,#NAME?,1.732163,4.829583,2.180772,1.426444,2.034743,65.410053,5.72728,1.32168,4.4056,0.625,1.43182,1.43182,3.08392,5.72728,1.6521,0.365854,1.070561,0,65.87035,2.566522,2.231534,8.116055,#NAME?,1.732163,4.829583,96.4,1.837873,3.377778,1.906507,99,94,5,0.025907,94,97,98,99,4,0.020833,1.52,1,92960,96.415766,1.026803,304.893424,#NAME?,-0.28526,1.717798,0,0,3,1,66
3418,9811,9/19/2016 1:59,2,1,2784,6,6,1,0,19.9,24.968647,623.433333,125.470588,59,0,59,1,0,7,46,59,46,1,21.08,7,9571,30.937033,1.9071,97.831488,0.38693,0.669958,1.741059,24,13.299958,176.888889,55.416493,44,12,32,0.571429,12,20,38,44,26,0.52,12,8,7352,27.114572,1.622744,85.743804,0.502349,0.270026,1.360698,2.64336,1.464857,2.145807,55.416493,4.84616,1.32168,3.52448,0.571429,1.32168,2.2028,4.18532,4.84616,2.86364,0.52,1.32168,0.88112,89.185786,2.986399,1.622744,9.443823,0.502349,0.270026,1.360698,93.9,7.030884,49.433333,7.48763,106,88,18,0.092784,89,90,100,106,11,0.058201,5.86,1.5,88617,94.136603,1.126023,297.686076,0.895791,0.905969,2.091873,0,0,3,1,66
3419,9813,9/19/2016 2:19,2,1,2784,8,6,1,0,1,3.162278,10,316.227766,10,0,10,1,0,0,0,10,0,,1.8,0,100,3.162278,3.162278,10,-0.359268,2.666667,8.111111,12.7,4.808557,23.122222,37.862655,26,10,16,0.444444,10,12,12,26,2,0.090909,2.72,1.5,1821,13.494443,1.926719,42.673177,-1.023467,2.393907,7.27472,1.398778,0.529614,0.280492,37.862655,2.86364,1.1014,1.76224,0.444444,1.1014,1.32168,1.32168,2.86364,0.22028,0.090909,0.299581,0.16521,22.090222,1.486278,1.926719,4.700024,-1.023467,2.393907,7.27472,86.4,3.893014,15.155556,4.505803,93,83,10,0.056818,83,85,88,93,5,0.02924,3.08,2,74786,86.478899,1.075407,273.470291,#NAME?,0.86089,2.294502,0,0,3,2,66
3420,9856,9/19/2016 9:49,2,1,2784,53,6,1,1,11.555556,11.609383,134.777778,100.465816,30,0,30,1,0,11,18.5,30,18.5,1,8.839506,11,2280,15.916449,1.884843,47.749346,#NAME?,0.584702,2.031383,23.777778,9.731107,94.694444,40.925217,34,10,24,0.545455,12.5,28,31,34,18.5,0.425287,8.296296,6,5846,25.48638,1.334046,76.459139,#NAME?,-0.49133,1.571099,2.618884,1.071784,1.148721,40.925217,3.74476,1.1014,2.64336,0.545455,1.37675,3.08392,3.41434,3.74476,2.03759,0.425287,0.913754,0.66084,70.916771,2.80707,1.334046,8.42121,#NAME?,-0.49133,1.571099,89,8.231039,67.75,9.248358,98,76,22,0.126437,81.75,92,95.5,98,13.75,0.077574,6.888889,5,71831,89.337686,1.096961,268.013059,#NAME?,-0.507836,1.75114,0,0,1,9,66
3421,9857,9/19/2016 9:59,2,1,2784,54,6,1,0,5.1,9.596874,92.1,188.17401,27,0,27,1,0,0,6,27,6,1,7.14,0,1089,10.435516,2.587318,33,#NAME?,1.553318,3.819878,15.4,8.846845,78.266667,57.447046,30,10,20,0.5,10,10,24,30,14,0.411765,7.56,0,3076,17.538529,1.71052,55.461698,#NAME?,0.973977,2.061686,1.696156,0.974392,0.949439,57.447046,3.3042,1.1014,2.2028,0.5,1.1014,1.1014,2.64336,3.3042,1.54196,0.411765,0.832658,0,37.314401,1.931694,1.71052,6.108551,#NAME?,0.973977,2.061686,82.9,11.647126,135.655556,14.04961,112,74,38,0.204301,76,78,85,112,9,0.055901,8.26,2,69945,83.633127,1.339182,264.47117,#NAME?,1.766111,4.971471,0,0,1,9,66
3422,9858,9/19/2016 10:20,2,1,2785,1,6,1,0,10.4,20.100857,404.044444,193.277469,57,0,57,1,0,0,10,57,10,1,14.64,0,4718,21.720958,2.624194,68.687699,#NAME?,1.617185,4.006687,18,13.089436,171.333333,72.719089,42,10,32,0.615385,10,10.5,26,42,16,0.444444,10.8,0.5,4782,21.867785,1.920634,69.152006,#NAME?,1.135254,2.504075,1.98252,1.44167,2.078414,72.719089,4.62588,1.1014,3.52448,0.615385,1.1014,1.15647,2.86364,4.62588,1.76224,0.444444,1.189512,0.05507,58.009579,2.408518,1.920634,7.616402,#NAME?,1.135254,2.504075,83.2,10.347302,107.066667,12.436662,112,77,35,0.185185,78,80,83,112,5,0.031056,5.76,2,70186,83.777085,1.336881,264.926405,#NAME?,2.453511,7.447926,0,0,1,10,66
3423,9864,9/19/2016 12:24,2,1,2787,1,6,1,1,50.6,32.424956,1051.377778,64.080941,95,0,95,1,19,58.5,75,95,56,0.595745,26.88,20,35066,59.216552,1.604281,187.259179,0.511111,-0.346162,1.798176,41.3,12.614366,159.122222,30.543258,56,13,43,0.623188,34,44,50,56,16,0.190476,9.24,8,18489,42.998837,1.302361,135.974262,-1.060859,-1.040621,3.563201,4.548782,1.389346,1.930283,30.543258,6.16784,1.43182,4.73602,0.623188,3.74476,4.84616,5.507,6.16784,1.76224,0.190476,1.017694,0.88112,224.286724,4.735892,1.302361,14.976205,-1.060859,-1.040621,3.563201,103.3,6.183311,38.233333,5.98578,114,92,22,0.106796,101,102.5,107,114,6,0.028846,4.56,4,107053,103.46642,1.101807,327.189548,#NAME?,-0.113431,2.729438,0,0,1,12,66
3424,9865,9/19/2016 12:34,2,1,2787,2,6,1,0,11.6,16.112107,259.6,138.897476,46,0,46,1,0,3,25,46,25,1,12.84,3,3682,19.188538,2.397264,60.679486,0.522764,1.107295,2.92454,22.4,10.986861,120.711111,49.048486,38,11,27,0.55102,13,20.5,32,38,19,0.422222,10,8,6104,24.706275,1.538071,78.1281,#NAME?,0.216334,1.320935,2.467136,1.210093,1.464325,49.048486,4.18532,1.21154,2.97378,0.55102,1.43182,2.25787,3.52448,4.18532,2.09266,0.422222,1.1014,0.88112,74.046523,2.721149,1.538071,8.605029,#NAME?,0.216334,1.320935,90.8,9.589346,91.955556,10.560954,105,74,31,0.173184,87,93.5,97,105,10,0.054348,7.24,3.5,83274,91.254589,1.150627,288.572348,#NAME?,-0.608504,2.50978,0,0,1,12,66
3425,9867,9/19/2016 12:54,2,1,2787,4,6,1,0,38.3,42.518101,1807.788889,111.013318,99,0,99,1,0,22.5,79,99,79,1,38.3,22.5,30939,55.622837,1.779844,175.894855,0.05387,0.250642,1.27992,29.7,21.416764,458.677778,72.110316,58,10,48,0.705882,10,22.5,52,58,42,0.677419,19.5,12.5,12949,35.984719,1.611795,113.793673,0.032187,0.192773,1.191769,3.271158,2.358842,5.564137,72.110316,6.38812,1.1014,5.28672,0.705882,1.1014,2.47815,5.72728,6.38812,4.62588,0.677419,2.14773,1.37675,157.081983,3.963357,1.611795,12.533235,0.032187,0.192773,1.191769,89.4,16.721244,279.6,18.703852,115,72,43,0.229947,74,85,102,115,28,0.159091,14.8,12,82440,90.796476,1.266569,287.123667,-0.207163,0.33087,1.492687,0,0,1,12,66
3426,9868,9/19/2016 13:04,2,1,2787,5,6,1,0,1.8,4.049691,16.4,224.982853,12,0,12,1,0,0,0,12,0,,2.88,0,180,4.242641,2.828427,13.416408,#NAME?,1.919795,5.149911,15.6,9.890512,97.822222,63.400716,36,10,26,0.565217,10,10,15,36,5,0.2,7.36,0,3314,18.204395,1.977544,57.567352,#NAME?,1.431965,3.244405,1.718184,1.089341,1.186664,63.400716,3.96504,1.1014,2.86364,0.565217,1.1014,1.1014,1.6521,3.96504,0.5507,0.2,0.81063,0,40.201536,2.005032,1.977544,6.340468,#NAME?,1.431965,3.244405,86.4,11.871535,140.933333,13.740202,109,77,32,0.172043,79,80.5,94,109,15,0.086705,9.76,2,75918,87.130936,1.250991,275.532212,#NAME?,1.102494,2.515736,0,0,1,13,66
3427,9872,9/19/2016 13:52,2,1,2788,1,6,1,0,32.6,43.704055,1910.044444,134.061519,112,0,112,1,0,0,72,112,72,1,39.12,0,27818,52.742772,2.123514,166.78729,#NAME?,0.656654,1.805388,28.8,22.109827,488.844444,76.770232,68,12,56,0.7,12,13,48,68,36,0.6,19.76,1,12694,35.62864,1.908577,112.667653,#NAME?,0.649893,1.755015,3.172032,2.435176,5.930084,76.770232,7.48952,1.32168,6.16784,0.7,1.32168,1.43182,5.28672,7.48952,3.96504,0.6,2.176366,0.11014,153.988624,3.924138,1.908577,12.409215,#NAME?,0.649893,1.755015,97.8,9.138441,83.511111,9.34401,120,90,30,0.142857,91,95.5,100,120,9,0.04712,6.56,4.5,96400,98.183502,1.222201,310.483494,#NAME?,1.497093,4.507036,0,0,1,13,66
3428,9877,9/19/2016 14:42,2,1,2788,6,6,1,0,2.4,7.589466,57.6,316.227766,24,0,24,1,0,0,0,24,0,,4.32,0,576,7.589466,3.162278,24,#NAME?,2.666667,8.111111,12,6.324555,40,52.704628,30,10,20,0.5,10,10,10,30,0,0,3.6,0,1800,13.416408,2.236068,42.426407,#NAME?,2.666667,8.111111,1.32168,0.696587,0.485233,52.704628,3.3042,1.1014,2.2028,0.5,1.1014,1.1014,1.1014,3.3042,0,0,0.396504,0,21.835475,1.477683,2.236068,4.672844,#NAME?,2.666667,8.111111,83.3,6.429965,41.344444,7.719045,101,78,23,0.128492,81,81.5,83,101,2,0.012195,3.68,1,69761,83.523051,1.209247,264.123077,#NAME?,2.343738,7.160863,0,0,1,14,66
3429,9878,9/19/2016 14:55,2,1,2789,1,83,3,3,100.1,22.565707,509.211111,22.543163,126,59,67,0.362162,78,109.5,112,126,34,0.178947,18.26,10.5,104783,102.363568,1.230907,323.702023,#NAME?,-0.700115,2.13589,63.8,7.568942,57.288889,11.863546,74,50,24,0.193548,60,63,72,74,12,0.090909,5.8,5,41220,64.202804,1.152598,203.027092,#NAME?,-0.268634,2.260301,7.026932,0.833643,0.694961,11.863546,8.15036,5.507,2.64336,0.193548,6.6084,6.93882,7.93008,8.15036,1.32168,0.090909,0.638812,0.5507,500.032384,7.071297,1.152598,22.361404,#NAME?,-0.268634,2.260301,126.4,12.294534,151.155556,9.726688,146,107,39,0.15415,116,127.5,137,146,21,0.083004,9.72,10.5,161130,126.936992,1.150177,401.410015,#NAME?,0.059549,1.986828,0,0,1,14,66
3430,9879,9/19/2016 15:05,2,1,2789,2,83,3,0,3.8,7.036413,49.511111,185.168769,21,0,21,1,0,0,7,21,7,1,5.32,0,590,7.681146,2.733967,24.289916,#NAME?,1.672683,4.561024,17.6,8.342661,69.6,47.401485,34,12,22,0.478261,12,13,26,34,14,0.368421,7.04,1,3724,19.297668,1.761871,61.024585,#NAME?,1.051365,2.389491,1.938464,0.918861,0.844305,47.401485,3.74476,1.32168,2.42308,0.478261,1.32168,1.43182,2.86364,3.74476,1.54196,0.368421,0.775386,0.11014,45.175172,2.125445,1.761871,6.721248,#NAME?,1.051365,2.389491,91.7,2.790858,7.788889,3.043466,97,87,10,0.054348,90,91,93,97,3,0.016393,2.04,1,84159,91.738215,1.057357,290.101706,-0.394872,0.389872,2.881347,0,0,1,15,66
3431,9880,9/19/2016 15:15,2,1,2789,3,83,3,0,2.3,5.121849,26.233333,222.689071,15,0,15,1,0,0,0,15,0,,3.68,0,289,5.375872,2.790245,17,#NAME?,1.862113,4.89637,15.4,6.65332,44.266667,43.203376,28,12,16,0.4,12,12,13,28,1,0.04,5.04,0,2770,16.643317,1.682357,52.630789,#NAME?,1.486198,3.230645,1.696156,0.732797,0.536991,43.203376,3.08392,1.32168,1.76224,0.4,1.32168,1.32168,1.43182,3.08392,0.11014,0.04,0.555106,0,33.60237,1.833095,1.682357,5.796755,#NAME?,1.486198,3.230645,97.5,4.196559,17.611111,4.304164,104,92,12,0.061224,93,97.5,101,104,8,0.041237,3.5,4,95221,97.581248,1.065779,308.579001,#NAME?,0.095084,1.655355,0,0,1,15,66
3432,9882,9/19/2016 15:35,2,1,2789,5,83,3,0,6.9,18.477915,341.433333,267.795866,59,0,59,1,0,0,2,59,2,1,10.64,0,3549,18.83879,3.131836,59.573484,-0.167965,2.580521,7.820279,17.7,9.809859,96.233333,55.422932,40,10,30,0.6,12,13,24,40,12,0.333333,7.78,1,3999,19.9975,2.00025,63.237647,0.455782,1.378204,3.576367,1.949478,1.080458,1.167389,55.422932,4.4056,1.1014,3.3042,0.6,1.32168,1.43182,2.64336,4.4056,1.32168,0.333333,0.856889,0.11014,48.511148,2.202525,2.00025,6.964994,0.455782,1.378204,3.576367,90.6,5.581716,31.155556,6.160835,100,80,20,0.111111,88,91,94,100,6,0.032967,3.96,3,82364,90.754614,1.101872,286.991289,#NAME?,-0.385831,2.884095,0,0,1,15,66
3433,9884,9/19/2016 15:55,2,1,2789,7,83,3,0,1.9,4.532598,20.544444,238.557788,14,0,14,1,0,0,0,14,0,,3.04,0,221,4.701064,2.978049,14.866069,#NAME?,2.196637,6.32751,14.6,6.60303,43.6,45.22623,28,10,18,0.473684,12,12,12,28,0,0,4.96,0,2524,15.887102,1.762436,50.239427,#NAME?,1.459489,3.266775,1.608044,0.727258,0.528904,45.22623,3.08392,1.1014,1.98252,0.473684,1.32168,1.32168,1.32168,3.08392,0,0,0.546294,0,30.618189,1.749805,1.762436,5.53337,#NAME?,1.459489,3.266775,87.3,3.198958,10.233333,3.664328,92,81,11,0.063584,86,88,89,92,3,0.017143,2.38,1,76305,87.352733,1.053201,276.233597,#NAME?,-0.759056,2.869205,0,0,1,15,66
3434,9885,9/19/2016 16:05,2,1,2789,8,83,3,1,57.2,46.988888,2207.955556,82.148405,139,0,139,1,21,58.5,98,139,77,0.647059,37.36,38.5,52590,72.518963,1.91674,229.325097,0.497201,0.277829,1.946172,41.9,22.343033,499.211111,53.32466,79,10,69,0.775281,30,40,62,79,32,0.347826,17.48,16,22049,46.956363,1.682413,148.489057,0.107998,0.090818,2.063319,4.614866,2.460862,6.05584,53.32466,8.70106,1.1014,7.59966,0.775281,3.3042,4.4056,6.82868,8.70106,3.52448,0.347826,1.925247,1.76224,267.472441,5.171774,1.682413,16.354585,0.107998,0.090818,2.063319,104.8,14.649991,214.622222,13.978999,127,86,41,0.192488,91,105,117,127,26,0.125,12.8,13,111762,105.717548,1.201314,334.308241,-2.542006,0.11596,1.545973,0,0,1,16,66
3435,9886,9/19/2016 16:15,2,1,2789,9,83,3,0,15.7,34.228156,1171.566667,218.013733,97,0,97,1,0,0,0,97,0,,25.12,0,13009,36.067991,2.689365,114.057003,#NAME?,1.732984,4.319686,20.2,16.410024,269.288889,81.237743,56,12,44,0.647059,12,13,13,56,1,0.04,12.32,1,6504,25.502941,2.195825,80.647381,#NAME?,1.573208,3.599882,2.224828,1.8074,3.266695,81.237743,6.16784,1.32168,4.84616,0.647059,1.32168,1.43182,1.43182,6.16784,0.11014,0.04,1.356925,0.11014,78.898851,2.808894,2.195825,8.882503,#NAME?,1.573208,3.599882,92.5,5.759051,33.166667,6.226001,107,88,19,0.097436,89,90.5,94,107,5,0.027322,4,2.5,85861,92.661211,1.154744,293.020477,#NAME?,1.721792,5.109257,0,0,1,16,66
3436,9890,9/19/2016 16:55,2,1,2789,13,83,3,0,1.9,3.142893,9.877778,165.415433,8,0,8,1,0,0,5,8,5,1,2.66,0,125,3.535534,2.262742,11.18034,#NAME?,1.047591,2.341754,16.6,7.676805,58.933333,46.245813,32,11,21,0.488372,12,12,24,32,12,0.333333,6.44,0.5,3286,18.127327,1.765291,57.323643,#NAME?,1.081881,2.503914,1.828324,0.845523,0.71491,46.245813,3.52448,1.21154,2.31294,0.488372,1.32168,1.32168,2.64336,3.52448,1.32168,0.333333,0.709302,0.05507,39.861873,1.996544,1.765291,6.313626,#NAME?,1.081881,2.503914,97.1,8.399074,70.544444,8.649922,110,82,28,0.145833,96,98,100,110,4,0.020408,5.68,2,94919,97.426382,1.129058,308.089273,#NAME?,-0.460865,2.666287,0,0,1,16,66
3437,9891,9/19/2016 17:05,2,1,2789,14,83,3,0,2.1,4.581363,20.988889,218.160153,13,0,13,1,0,0,0,13,0,,3.36,0,233,4.827007,2.69318,15.264338,#NAME?,1.737277,4.339054,16,10.044346,100.888889,62.777163,36,10,26,0.565217,11,11.5,12,36,1,0.043478,7.6,0.5,3468,18.622567,1.933138,58.889727,#NAME?,1.493716,3.269276,1.76224,1.106284,1.223865,62.777163,3.96504,1.1014,2.86364,0.565217,1.21154,1.26661,1.32168,3.96504,0.11014,0.043478,0.837064,0.05507,42.069682,2.05109,1.933138,6.486115,#NAME?,1.493716,3.269276,85.9,7.430418,55.211111,8.650079,105,79,26,0.141304,82,85,86,105,4,0.02381,4.66,3,74285,86.188746,1.218256,272.552747,#NAME?,1.822044,5.561226,0,0,1,17,66
3438,9893,9/19/2016 17:25,2,1,2789,16,83,3,0,8.5,18.590619,345.611111,218.713164,53,0,53,1,0,0,0,53,0,,13.6,0,3833,19.578049,2.707113,61.911227,#NAME?,1.753342,4.411409,16.9,9.65459,93.211111,57.127752,38,12,26,0.52,12,12.5,13,38,1,0.04,7.24,0.5,3695,19.222383,1.976862,60.786512,#NAME?,1.570965,3.60605,1.861366,1.063357,1.130727,57.127752,4.18532,1.32168,2.86364,0.52,1.32168,1.37675,1.43182,4.18532,0.11014,0.04,0.797414,0.05507,44.823378,2.117153,1.976862,6.695026,#NAME?,1.570965,3.60605,92.2,5.49343,30.177778,5.958167,106,86,20,0.104167,89,90.5,94,106,5,0.027322,3.68,1.5,85280,92.347171,1.147842,292.027396,#NAME?,1.645384,5.161639,0,0,1,17,66
